# k1 k2
1.16817 -0.0076502 
2.88064 -0.0318933 
0.0641365 -0.0436183 
1.16478 -0.0262435 
2.87381 -0.0244661 
0.0614924 -0.0504678 
1.15608 -0.017641 
2.78146 0.00315428 
0.0492946 -0.0473849 
0.00441545 1.18052 
0.00507813 2.59594 
0.0134092 -0.0566797 
-0.00530362 1.3441 
0.00877518 -0.0595682 
-0.0230901 1.90096 
0.0240142 -0.0553996 
-0.00765664 1.89139 
0.0552307 -0.0472253 
0.0511175 1.93026 
0.0733614 -0.0398567 
0.0456851 1.94604 
0.0672647 -0.0347225 
-0.0128681 1.92283 
0.0387368 -0.033298 
-0.0407194 1.89877 
0.00759634 -0.0358319 
-0.00972055 1.90159 
-0.0140769 -0.0453459 
0.0461044 1.92223 
-0.0233743 -0.0642647 
0.03942 1.91821 
-0.0204173 -0.0774989 
-0.0291731 1.8764 
-0.0103835 -0.0765693 
-0.0737513 1.8408 
-0.00216864 -0.0708119 
-0.0410031 1.84994 
0.00833451 -0.0613457 
0.0364993 1.8993 
0.0104673 -0.0585534 
0.0486684 1.93772 
-0.0016081 -0.063801 
-0.0013284 1.9368 
-0.0219516 -0.0717264 
-0.0287342 1.92685 
-0.0453697 -0.0773048 
-0.00392314 1.93143 
-0.054208 -0.0735053 
0.0450758 1.9479 
-0.0343484 -0.076174 
0.028692 1.93852 
-0.00215442 -0.079254 
-0.0369993 1.89816 
0.0285825 -0.0759652 
-0.0653567 1.87361 
0.040373 -0.0688295 
-0.0242584 1.89541 
0.0278487 -0.0594201 
0.0432013 1.94861 
0.00843318 -0.0457082 
0.0527904 1.98498 
-0.0329276 -0.0105049 
0.00186656 1.97869 
-0.043158 -0.00520836 
-0.028029 1.96067 
-0.0464334 0.0090683 
0.00367394 1.96049 
-0.0382372 0.0231027 
0.0572474 1.97169 
-0.0263692 0.0389328 
0.0365395 1.94975 
0.0515986 -0.0222634 
-0.039253 1.88892 
0.0566922 -0.0196841 
-0.0691056 1.84519 
0.0582733 -0.00767498 
-0.035162 1.84686 
0.0524886 0.0115507 
0.031549 1.88406 
0.0421953 0.0291727 
0.0510923 1.91584 
0.0539206 0.0170948 
0.00120088 1.90908 
0.0602567 -0.00381241 
-0.036919 1.88953 
0.0548301 -0.0278802 
-0.0226572 1.88658 
0.0404291 -0.0405749 
0.0294199 1.94859 
0.0268987 -0.038334 
0.0596226 2.60543 
0.00461283 -0.0525021 
2.3506 -0.0257528 
3.85649 0.0174834 
1.9345 -0.003664 
0.00237695 -0.0513071 
2.53381 -0.0188336 
2.62477 -0.0164442 
1.88218 -0.0307469 
0.018086 -0.0489202 
2.63268 -0.0275119 
2.5709 -0.0146171 
1.9114 0.0122408 
0.0495237 -0.0422362 
2.60319 0.0317178 
2.56594 0.0481216 
1.93219 0.0640302 
0.0694844 -0.0368816 
2.58305 0.0601676 
2.58098 0.0621476 
1.90389 0.0413227 
0.065034 -0.0349839 
2.58451 0.00959571 
2.60436 0.00067515 
1.85094 -0.0227837 
0.036214 -0.0374799 
2.59865 -0.041596 
2.6203 -0.0457378 
1.82408 -0.0431935 
0.00342917 -0.0443017 
2.60828 -0.0318237 
2.62549 -0.0261931 
1.82688 -0.00495648 
-0.017145 -0.05795 
2.60926 0.0256274 
2.62892 0.0321129 
1.8299 0.0411598 
-0.0257094 -0.0738771 
2.61367 0.0529314 
2.63919 0.044337 
1.79974 0.020643 
-0.0228742 -0.0774675 
2.63281 -0.00112315 
2.65002 -0.0167082 
1.75537 -0.0417595 
-0.0122534 -0.0667986 
2.65721 -0.0664054 
2.64961 -0.0710596 
1.74264 -0.0670495 
-0.00168334 -0.054294 
2.66434 -0.0633257 
2.63464 -0.0506573 
1.77361 -0.0170937 
0.0118021 -0.0409982 
2.64726 0.0110835 
2.61887 0.0294192 
1.81428 0.0503088 
0.0163922 -0.0379035 
2.62304 0.0597859 
2.6131 0.0587256 
1.81714 0.0379287 
0.0108541 -0.0437816 
2.60935 0.0196923 
2.60938 0.00524746 
1.79717 -0.0191336 
-0.0523236 -0.000552554 
2.60656 -0.0282782 
2.60096 -0.0397896 
1.79996 -0.0406128 
-0.0561465 -0.0162737 
2.60407 -0.0228393 
2.58908 -0.0231667 
1.83354 0.001186 
-0.040427 -0.0291704 
2.59855 0.0293522 
2.58641 0.0378714 
1.86514 0.0493232 
-0.00962042 -0.041641 
2.60111 0.048657 
2.59983 0.0440569 
1.85697 0.0226829 
0.0219485 -0.0521681 
2.61703 -0.00891048 
2.61565 -0.0166837 
1.83413 -0.0352374 
0.0455823 -0.0574481 
2.63221 -0.0628853 
2.61998 -0.060313 
1.83853 -0.0523254 
0.047942 -0.0599746 
2.62797 -0.0467269 
2.61023 -0.0330278 
1.8796 -0.00338668 
0.0290523 -0.0616554 
2.60399 0.0218841 
2.59919 0.0369583 
1.91959 0.0530751 
0.00662802 -0.0585924 
2.57832 0.0617949 
2.59825 0.0616646 
1.91755 0.046306 
-0.0539819 -0.0137136 
2.56806 0.0246333 
2.60572 0.0152726 
1.88276 -0.00975227 
-0.0569437 -0.0186862 
2.57358 -0.0269383 
2.61156 -0.034638 
1.86273 -0.0338967 
-0.0539188 -0.0092404 
2.58132 -0.0187838 
2.61472 -0.0117979 
1.87009 0.0134732 
-0.0431444 0.00666112 
2.5878 0.0389596 
2.62763 0.0484031 
1.8633 0.054714 
-0.028985 0.0274164 
2.60505 0.0569406 
2.65567 0.0487236 
1.8168 0.0220253 
0.0442041 -0.0187414 
2.64186 -0.0109118 
2.68647 -0.023475 
1.75751 -0.0485979 
0.0534529 -0.00693724 
2.6818 -0.0701702 
2.70209 -0.0739763 
1.73971 -0.064959 
0.0603086 0.012818 
2.70105 -0.0552901 
2.70117 -0.0454236 
1.76437 -0.0172879 
0.0610939 0.0327455 
2.69733 0.0084636 
2.69467 0.0211701 
1.79658 0.0363293 
0.0579312 0.0452702 
2.6864 0.0553523 
2.69175 0.0498214 
1.80353 0.0316384 
0.0614527 0.0365418 
2.68752 0.0240303 
2.68923 0.00407598 
1.78954 -0.0248455 
0.0573425 0.0196865 
2.69953 -0.030803 
2.67573 -0.046865 
1.79813 -0.0509418 
0.0452487 -0.00118853 
2.7053 -0.0346387 
2.65028 -0.03543 
1.83913 -0.0149689 
0.0282086 -0.0150652 
2.69608 0.00333699 
2.64882 0.0218463 
1.83288 0.0229256 
0.0177001 -0.0136337 
0.0513277 2.81147 
0.034787 1.72778 
0.00761606 1.78221 
-0.000939494 -0.0371453 
2.59401 -0.012182 
1.05526 0.0237021 
0.868021 0.0306879 
0.508413 0.0242252 
0.163211 0.0154301 
-0.147792 0.00562111 
-0.361292 -0.00772077 
-0.633358 -0.008708 
-0.00404529 -0.0393124 
2.73038 -0.00117508 
1.0889 0.0159436 
0.786385 0.0168132 
0.430622 0.0179406 
0.0808261 0.0126941 
-0.21341 0.00409506 
-0.38173 -0.00400823 
-0.609876 -0.00526293 
0.0138964 -0.0429445 
2.82399 -0.00181002 
1.08727 0.0120287 
0.790355 0.0190017 
0.421108 0.0198429 
0.0658408 0.0150642 
-0.23326 0.00814644 
-0.383236 -0.000797138 
-0.604119 -0.00655388 
0.044325 -0.042996 
2.83765 0.0349837 
1.08385 0.0368132 
0.785448 0.0305776 
0.413068 0.0211536 
0.0546142 0.0116011 
-0.242296 0.00202194 
-0.388856 -0.00659525 
-0.596446 -0.0130063 
0.0629151 -0.0414349 
2.84437 0.0448949 
1.09299 0.0289746 
0.776986 0.0149169 
0.404799 0.00334732 
0.0461961 -0.00820061 
-0.250559 -0.0122677 
-0.390672 -0.0174207 
-0.589673 -0.0190144 
0.0588965 -0.0415115 
2.83276 0.00173341 
1.11218 -0.0116196 
0.76993 -0.0187465 
0.398247 -0.0231606 
0.0392884 -0.0295183 
-0.255346 -0.0239548 
-0.387071 -0.0218471 
-0.586062 -0.016463 
0.0312316 -0.044993 
2.81519 -0.0351474 
1.12418 -0.0343019 
0.765402 -0.0344149 
0.392463 -0.0348326 
0.0324508 -0.0368469 
-0.255955 -0.0281856 
-0.379351 -0.0219291 
-0.586577 -0.0162013 
-0.000925787 -0.0521737 
2.80346 -0.026842 
1.12094 -0.0221102 
0.761763 -0.0251688 
0.388077 -0.0306676 
0.0287451 -0.0354351 
-0.253621 -0.0295095 
-0.370433 -0.0242584 
-0.591261 -0.0180584 
-0.0193356 -0.0634534 
2.79872 0.00763543 
1.11159 0.00319196 
0.758377 -0.00770468 
0.387506 -0.0182883 
0.0311415 -0.0262201 
-0.248311 -0.0211471 
-0.359728 -0.0162068 
-0.598535 -0.00716693 
-0.0714507 -0.0265319 
2.79153 0.0213981 
1.11258 0.00769897 
0.75744 -0.00127745 
0.392577 -0.00591682 
0.0392949 -0.0106179 
-0.240001 -0.00363347 
-0.347072 0.000103449 
-0.606198 0.00583917 
-0.0652697 -0.023794 
2.77232 -0.0082468 
1.1234 -0.0129536 
0.759502 -0.00896659 
0.399843 -0.002306 
0.0476533 -0.000687723 
-0.230861 0.00509945 
-0.334499 0.00581113 
-0.61244 0.00600467 
-0.0477722 -0.0141867 
2.74863 -0.0398793 
1.12634 -0.0279687 
0.761985 -0.013581 
0.40395 -0.00087495 
0.0530402 0.00493176 
-0.223245 0.00967275 
-0.322903 0.0108331 
-0.61702 0.0166601 
-0.0325808 -0.00331067 
2.73554 -0.0291988 
1.11174 -0.00927879 
0.76194 0.00362512 
0.403219 0.0117906 
0.0548848 0.0165415 
-0.217496 0.0201921 
-0.311745 0.0238646 
-0.618588 0.0254137 
0.0106618 -0.0198413 
2.73806 0.0184295 
1.08967 0.0236617 
0.758196 0.0213042 
0.400609 0.0178192 
0.0557324 0.0163799 
-0.212603 0.0170099 
-0.304399 0.0176648 
-0.617324 0.0156397 
-0.0211252 0.0200314 
2.74235 0.037149 
1.07792 0.0222894 
0.754074 0.013074 
0.400334 0.00882602 
0.0585018 0.00794642 
-0.206834 0.00969597 
-0.299775 0.0123778 
-0.615291 0.0133976 
-0.0303659 0.024764 
2.73741 0.00379585 
1.07974 -0.00481191 
0.753874 -0.00318659 
0.402843 0.00217631 
0.0633335 0.00684599 
-0.2005 0.0105053 
-0.2976 0.0118068 
-0.613172 0.00890843 
-0.0387717 0.0249376 
2.73328 -0.026107 
1.08113 -0.0191607 
0.756213 -0.00868146 
0.404153 0.00131164 
0.0676556 0.00744291 
-0.196246 0.0105591 
-0.299042 0.00857164 
-0.610795 0.00483649 
-0.0388293 0.0197865 
2.74296 -0.0153472 
1.0745 -0.000212417 
0.757667 0.00910124 
0.402442 0.0139892 
0.0690341 0.0155211 
-0.196005 0.0159391 
-0.303368 0.0121055 
-0.60767 0.0104838 
-0.0210188 0.0148483 
2.76572 0.0264251 
1.06748 0.0297182 
0.755376 0.0263237 
0.398698 0.0222097 
0.0666946 0.0191922 
-0.19892 0.0177421 
-0.30871 0.0147266 
-0.600445 0.0118474 
-0.00943505 0.0238613 
2.78318 0.0338442 
1.07147 0.021695 
0.752239 0.015258 
0.396578 0.0136852 
0.0640383 0.0144534 
-0.202886 0.0167073 
-0.314193 0.0175783 
-0.587416 0.0219088 
0.0463443 -0.018628 
2.78673 -0.00363868 
1.08508 -0.00825616 
0.752816 -0.00449316 
0.397017 0.00329296 
0.0633974 0.00988927 
-0.206975 0.0192245 
-0.318968 0.0258439 
-0.566637 0.0280664 
0.0585136 -0.0286284 
2.78429 -0.0334133 
1.09302 -0.0259045 
0.756667 -0.0162328 
0.397748 -0.00670739 
0.0638864 -0.00258127 
-0.211905 0.0111545 
-0.326543 0.0154715 
-0.541701 0.0131131 
0.0505339 -0.0387438 
2.79104 -0.0230367 
1.08621 -0.0117315 
0.760884 -0.00751688 
0.39709 -0.00705483 
0.0620083 -0.0123387 
-0.216837 -0.000708785 
-0.335847 0.000321685 
-0.514877 -0.00225609 
0.0267737 -0.0509722 
2.8069 0.0194378 
1.0743 0.0179063 
0.762718 0.00942713 
0.395293 -0.00120483 
0.0560844 -0.0143052 
-0.219476 -0.0110398 
-0.344299 -0.0153592 
-0.489726 -0.0234659 
-0.0598743 0.00264876 
2.81932 0.0379581 
1.07384 0.0235686 
0.763832 0.0108163 
0.395107 -0.00149621 
0.049511 -0.0142262 
-0.219076 -0.0205822 
-0.350917 -0.0296957 
-0.469161 -0.0362333 
-0.0664383 -0.0169451 
2.81721 0.0126424 
1.08757 0.000488049 
0.765736 -0.00564812 
0.396316 -0.0114274 
0.046652 -0.018817 
-0.217766 -0.0266914 
-0.353926 -0.0331572 
-0.454275 -0.035474 
-0.0711094 -0.024063 
2.80564 -0.0227407 
1.09922 -0.0204101 
0.766904 -0.0178446 
0.395616 -0.0194173 
0.0455905 -0.0240414 
-0.216946 -0.028531 
-0.353635 -0.0318582 
-0.448154 -0.0314533 
-0.0620985 -0.0192176 
2.80272 -0.011898 
1.09965 -0.00159233 
0.76434 -0.00295329 
0.392654 -0.0113026 
0.0455298 -0.0206145 
-0.215552 -0.02481 
-0.350521 -0.0276258 
-0.449463 -0.0276263 
-0.0426472 -0.00551837 
2.80321 0.0272815 
1.09745 0.0230813 
0.756323 0.011045 
0.390601 -0.00365422 
0.0501144 -0.0184599 
-0.212373 -0.0199114 
-0.344995 -0.0242239 
-0.457375 -0.0242498 
-0.0190868 0.0154067 
2.79693 0.0299819 
1.1061 0.0157302 
0.747334 0.00469299 
0.392241 -0.00361344 
0.0593512 -0.0158002 
-0.207032 -0.00889307 
-0.336849 -0.012319 
-0.469926 -0.0105188 
-0.00131154 0.0349285 
2.7734 -0.0108898 
1.12242 -0.0167973 
0.739793 -0.0136806 
0.393756 -0.00731257 
0.0659341 -0.0101218 
-0.201043 0.00238574 
-0.327271 -0.000207651 
-0.485984 -0.0019903 
0.0152696 0.0482823 
2.74737 -0.047303 
1.1275 -0.0341963 
0.73369 -0.0195028 
0.390818 -0.00635 
0.0656593 -0.00349521 
-0.197971 0.00829271 
-0.319186 0.00700579 
-0.505065 0.00955234 
0.0590314 0.0348817 
2.73784 -0.0313287 
1.11546 -0.0153218 
0.726862 -0.00576367 
0.383756 0.00127891 
0.0607304 0.00365614 
-0.197972 0.0136569 
-0.311133 0.0171969 
-0.523972 0.0196279 
0.0649839 0.0484795 
2.74106 0.00709784 
1.09558 0.00776415 
0.719161 0.00473414 
0.376574 0.00395889 
0.0545042 0.00583851 
-0.199034 0.0145542 
-0.30526 0.0194969 
-0.541605 0.0231882 
0.067133 0.0543091 
2.74989 0.022973 
1.08444 0.00957594 
0.715389 0.00128486 
0.374233 0.000885253 
0.0508186 0.00686337 
-0.20015 0.0164328 
-0.302059 0.0254469 
-0.55575 0.0304276 
0.063139 0.0498491 
2.75439 -0.00269245 
1.08683 -0.0153052 
0.719711 -0.0170498 
0.378143 -0.0100942 
0.0525671 -0.000267474 
-0.202304 0.0131215 
-0.304017 0.0223645 
-0.567469 0.0225393 
0.0522773 0.0394045 
2.75921 -0.0367352 
1.08891 -0.033581 
0.732316 -0.0259423 
0.386128 -0.0162138 
0.0594925 -0.0109637 
-0.207065 0.00632498 
-0.312584 0.0124033 
-0.578663 0.0125722 
0.0372938 0.0243304 
2.77462 -0.026111 
1.08225 -0.0139547 
0.748109 -0.00765884 
0.394974 -0.00518744 
0.0665527 -0.011302 
-0.213333 0.00537336 
-0.3253 0.00691408 
-0.590204 0.00532278 
0.00909557 0.0203452 
2.79858 0.00716723 
1.09678 0.0235016 
0.730391 0.0214823 
0.386512 0.00999111 
0.0635161 -0.0114765 
-0.219863 0.00176409 
-0.334911 -0.00413912 
-0.576391 -0.00268588 
0.0117972 0.00391569 
0.0304041 2.89541 
1.03336 0.0424982 
0.639854 0.0263029 
0.301406 0.0109492 
0.0116488 -0.035004 
-0.266794 -0.00807863 
-0.324284 -0.00838767 
0.00133893 -0.548152 
-0.00948191 -0.0218945 
-0.84079 -0.00445664 
-0.707472 -0.0251521 
-0.732182 -0.0371697 
-1.15928 -0.0147733 
-0.0108014 -0.0229344 
-0.922788 -0.0122463 
-0.764429 -0.0249119 
-0.723422 -0.0155734 
-1.1225 0.00844933 
0.0122056 -0.0342823 
-0.971262 -0.00825064 
-0.791233 -0.00620321 
-0.702879 0.00106427 
-1.12019 0.0076112 
0.0405245 -0.0430125 
-0.964708 -0.0105646 
-0.786917 -0.011171 
-0.694626 -0.00890963 
-1.10759 -0.00740387 
0.0552891 -0.0483886 
-0.951227 -0.0180373 
-0.772801 -0.0188092 
-0.686035 -0.0164048 
-1.08935 -0.0125474 
0.0507192 -0.0532795 
-0.934344 -0.0170987 
-0.750813 -0.0137559 
-0.677695 -0.0098728 
-1.07126 -0.00610464 
0.0252446 -0.0588456 
-0.918333 -0.0110759 
-0.72762 -0.00711157 
-0.672017 -0.00535511 
-1.05758 -0.00582123 
-0.005981 -0.0640549 
-0.907055 -0.0131093 
-0.706587 -0.00963814 
-0.670616 -0.00792306 
-1.05058 -0.00580316 
-0.0249284 -0.0669589 
-0.898561 -0.0120576 
-0.686216 -0.0049816 
-0.671521 -0.000292018 
-1.04906 0.00505289 
-0.0335058 -0.0631928 
-0.891357 0.000273202 
-0.668487 0.00654603 
-0.673103 0.00926571 
-1.05026 0.0114611 
-0.0495097 -0.0315811 
-0.885666 0.00543767 
-0.654119 0.00701011 
-0.674689 0.00791017 
-1.05061 0.00910589 
-0.0313117 -0.0225167 
-0.879957 0.00554902 
-0.639334 0.0107878 
-0.675049 0.0138131 
-1.04656 0.0167388 
-0.0195903 -0.0109966 
-0.870835 0.0204395 
-0.626626 0.0237574 
-0.674282 0.0213522 
-1.03701 0.0158087 
-0.0109478 0.00199286 
-0.864664 0.0211663 
-0.621204 0.016415 
-0.67462 0.0109379 
-1.02479 0.00403846 
-0.016917 0.0148105 
-0.860227 0.0113538 
-0.618688 0.00969068 
-0.675412 0.00521643 
-1.01094 3.53718e-05 
-0.0263031 0.0256875 
-0.859043 0.0103778 
-0.621131 0.00532778 
-0.676671 -0.000531755 
-0.999331 -0.00627853 
-0.0303679 0.0335675 
-0.860378 0.00240809 
-0.62611 -0.00214308 
-0.677591 -0.0053747 
-0.990121 -0.00461578 
-0.0242221 0.036605 
-0.861007 0.00267242 
-0.630029 0.00319193 
-0.675512 0.00568902 
-0.980618 0.0134017 
-0.00419576 0.0381061 
-0.858657 0.0124096 
-0.633251 0.0148162 
-0.669978 0.020552 
-0.968848 0.0289002 
0.0106697 0.0456783 
-0.853935 0.0196161 
-0.635874 0.0262848 
-0.66223 0.0356769 
-0.95118 0.0443474 
0.00506686 0.0588653 
-0.844057 0.0342199 
-0.641352 0.0408772 
-0.653586 0.0468985 
-0.924772 0.0458883 
0.0604388 -0.00569801 
-0.836998 0.0328225 
-0.65732 0.0319217 
-0.647011 0.0321602 
-0.892469 0.0249398 
-0.0187372 0.0444446 
-0.834788 0.011262 
-0.680827 0.00908584 
-0.642942 0.00807763 
-0.856878 -0.000995464 
-0.0370929 0.0189998 
-0.83513 -0.00972207 
-0.709534 -0.0167164 
-0.641222 -0.0227006 
-0.823287 -0.033983 
-0.0555315 -0.00337094 
-0.837334 -0.0349785 
-0.735108 -0.0444838 
-0.64152 -0.0492104 
-0.79502 -0.0548663 
-0.0720293 -0.0194657 
-0.833531 -0.0423368 
-0.74684 -0.0508791 
-0.641708 -0.0533667 
-0.772815 -0.0562782 
-0.0798566 -0.0260097 
-0.827336 -0.0369595 
-0.745743 -0.0442203 
-0.642475 -0.0468484 
-0.759431 -0.050265 
-0.0682075 -0.0234148 
-0.821132 -0.0320628 
-0.734536 -0.0375529 
-0.64568 -0.0415265 
-0.756807 -0.0461223 
-0.0420634 -0.0131989 
-0.816455 -0.0292489 
-0.717153 -0.0337513 
-0.651677 -0.0367295 
-0.765477 -0.0381625 
-0.00926556 0.00220237 
-0.811855 -0.0228857 
-0.694574 -0.0233867 
-0.659411 -0.0248489 
-0.785401 -0.0263257 
0.0133589 0.0195945 
-0.806382 -0.0101639 
-0.672733 -0.0117191 
-0.668188 -0.0157826 
-0.814904 -0.0168889 
0.029148 0.0354074 
-0.80398 -0.00222211 
-0.653285 -6.29956e-05 
-0.675548 0.000659126 
-0.849823 0.00670696 
0.050588 0.0421471 
-0.801692 0.0142655 
-0.637062 0.0204623 
-0.679602 0.0219758 
-0.88639 0.0242053 
0.0629292 0.0472582 
-0.804705 0.0235865 
-0.628806 0.0279823 
-0.682566 0.0285464 
-0.921404 0.0286977 
0.0708883 0.0490524 
-0.810044 0.0287673 
-0.626409 0.034744 
-0.684564 0.0345203 
-0.950878 0.0304297 
0.0651054 0.0472084 
-0.819996 0.0333465 
-0.634794 0.0325176 
-0.687906 0.0266148 
-0.976866 0.0147337 
0.0514451 0.0417515 
-0.837531 0.0211243 
-0.652758 0.0183382 
-0.69439 0.0119808 
-1.00191 0.00356945 
0.0279088 0.0384775 
-0.861852 0.0125003 
-0.678577 0.010504 
-0.702165 0.00723115 
-1.02899 0.00392704 
0.0073081 0.0277683 
-0.892719 0.00591784 
-0.724181 -0.00312087 
-0.706519 -0.0123927 
-1.0195 -0.0115478 
-0.00366029 0.023662 
-0.00701629 -0.960518 
-0.764913 -0.0249433 
-0.662364 -0.0245674 
-0.0101065 -0.978944 
-0.0207517 -0.00383327 
-1.48406 0.00734764 
-0.585984 0.0316779 
-0.00256438 -0.0236778 
-1.47973 0.0183662 
-0.584729 0.0437204 
0.0169404 -0.0307412 
-1.47698 0.0265724 
-0.584094 0.0337138 
0.0393683 -0.0438312 
-1.47875 0.00984556 
-0.58278 0.00248599 
0.0489341 -0.05517 
-1.47917 -0.00903887 
-0.580653 -0.00816337 
0.0439512 -0.0641274 
-1.46982 -0.00933394 
-0.0203123 -0.582318 
0.0215859 -0.0698382 
-1.40969 -0.00740063 
-0.62571 -0.0334122 
-0.906992 -0.0613048 
-0.008421 -0.0711543 
-1.4231 -0.0130553 
-0.569565 -0.0192299 
-1.08932 -0.00850891 
-0.0280524 -0.0661786 
-1.45446 -0.00207344 
-0.561049 0.00154648 
-1.08531 0.00393343 
-0.0391039 -0.0548568 
-1.4574 0.00935113 
-0.565407 0.00941291 
-1.09026 0.011899 
-0.0352333 -0.0451196 
-1.46622 0.0132533 
-0.573207 0.015382 
-1.09458 0.0179186 
-0.022018 -0.0393878 
-1.47773 0.0136949 
-0.582746 0.0175492 
-1.09541 0.0196615 
-0.0151862 -0.0319141 
-1.48466 0.0158481 
-0.594239 0.0153778 
-1.08953 0.0122754 
-0.0123463 -0.0211062 
-1.48804 0.00634577 
-0.606286 0.00221915 
-1.07863 -0.00178217 
-0.0191262 -0.00840958 
-1.48457 -0.00493051 
-0.615365 -0.00842203 
-1.065 -0.0110593 
-0.0252836 0.00566655 
-1.47553 -0.00876737 
-0.620993 -0.0131781 
-1.05103 -0.0133045 
-0.0230735 0.0199852 
-1.46512 -0.00994539 
-0.621739 -0.00891778 
-1.03881 -0.00251039 
-0.0116933 0.0316697 
-1.45207 0.00385901 
-0.619055 0.0117911 
-1.02506 0.0230064 
0.00797142 0.0416027 
-1.44008 0.0277809 
-0.619766 0.037542 
-1.00531 0.045702 
0.0215788 0.0534757 
-1.4343 0.0437212 
-0.630365 0.0529387 
-0.976042 0.0577647 
0.0187573 0.0619112 
-1.43247 0.051517 
-0.654842 0.0556816 
-0.935459 0.0508897 
0.00929294 0.0553058 
-1.43609 0.0385863 
-0.694791 0.0352316 
-0.887904 0.0271339 
-0.00431863 0.0348615 
-1.4427 0.0108546 
-0.744848 0.00727068 
-0.839339 -0.00305856 
-0.0266737 0.0129434 
-1.45072 -0.019956 
-0.800542 -0.0280076 
-0.796245 -0.0361465 
-0.0514145 -0.00439232 
-1.45916 -0.0507733 
-0.849237 -0.0542767 
-0.761753 -0.0539516 
-0.0727969 -0.0169847 
-1.46114 -0.0629846 
-0.881391 -0.065172 
-0.737413 -0.0632376 
-0.0808334 -0.0226028 
-1.45313 -0.0610628 
-0.894009 -0.0669714 
-0.721491 -0.065585 
-0.0692508 -0.0191658 
-1.43804 -0.0557993 
-0.888389 -0.0658562 
-0.715817 -0.0688492 
-0.0464907 -0.00564373 
-1.41968 -0.0500307 
-0.867521 -0.0631337 
-0.721104 -0.0654515 
-0.0207841 0.0138893 
-1.40328 -0.0380015 
-0.836423 -0.0511272 
-0.739282 -0.0536851 
0.000831493 0.0282134 
-1.39415 -0.0252973 
-0.80005 -0.0364795 
-0.770446 -0.0365007 
0.020054 0.0372499 
-1.39113 -0.0077234 
-0.758804 -0.00939401 
-0.810204 -0.00254832 
0.0460424 0.0347645 
-1.39137 0.020343 
-0.719728 0.0222931 
-0.855167 0.021422 
0.059158 0.0383699 
-1.39916 0.0308284 
-0.690301 0.0310393 
-0.901049 0.0271005 
0.070939 0.0393111 
-1.40933 0.0309963 
-0.66871 0.030291 
-0.942719 0.0205724 
0.0651348 0.0384151 
-1.42152 0.0217204 
-0.65574 0.0116156 
-0.979478 -0.00497559 
0.0519713 0.0333631 
-1.43392 0.00119133 
-0.644236 -0.00892163 
-1.01089 -0.0184906 
0.017091 0.0427204 
-1.44307 -0.00149549 
-0.62776 -0.00588074 
-1.03573 -0.00824653 
-0.00385101 0.03355 
-1.45288 0.00436193 
-0.624029 -0.00497542 
-0.874192 -0.0189638 
-0.0150156 0.0278925 
-0.0061957 -1.51022 
-0.0168633 -0.477544 
-0.03465 0.00887476 
-1.00683 0.0388175 
-1.29446 0.0183968 
-0.411082 0.0356115 
0.0149178 -0.0343868 
-1.01205 0.0462356 
-0.698571 0.0514101 
-0.401931 0.072658 
0.0308127 -0.0331922 
-1.01963 0.0519217 
-0.695086 0.0739801 
-0.40238 0.0645892 
0.0442235 -0.0431107 
-1.03443 0.0204154 
-0.719747 0.0386998 
-0.406995 0.0234997 
0.0474816 -0.0558417 
-1.05795 -0.00852346 
-0.740673 0.0103528 
-0.416871 0.0102428 
0.0417251 -0.0660318 
-1.06506 0.019567 
-1.86719 -0.0355366 
-0.477113 -0.00918105 
-0.571976 -0.0159287 
0.0221336 -0.0707869 
-0.98106 -0.0289236 
-0.347138 -0.0357705 
-0.00620425 -0.0700267 
-0.838512 -0.0329193 
-0.443584 -0.028405 
-0.0242423 -0.0642448 
-0.855713 -0.0137893 
-0.450009 -0.00988888 
-0.0318438 -0.0589458 
-0.862337 0.00110483 
-0.448556 0.00810348 
-0.0271345 -0.0584157 
-0.868984 0.0187232 
-0.447204 0.0233239 
-0.0204078 -0.0576775 
-0.879788 0.0251649 
-0.450842 0.0235591 
-0.0168425 -0.0551495 
-0.892573 0.0206876 
-0.456705 0.0167303 
-0.0140686 -0.0490014 
-0.905407 0.0094619 
-0.464989 0.00145521 
-0.0169508 -0.0389908 
-0.917907 -0.00727346 
-0.47329 -0.0129434 
-0.0302823 -0.0128119 
-0.925825 -0.0142188 
-0.477999 -0.0123762 
-0.0211384 0.0035362 
-0.929789 -0.0067248 
-0.47976 0.00067943 
-0.0083193 0.02254 
-0.930917 0.0128925 
-0.477597 0.0259523 
0.00823325 0.0405499 
-0.929474 0.0414626 
-0.473318 0.0506488 
0.0211503 0.0557617 
-0.930383 0.0586238 
-0.471454 0.0592167 
0.0225624 0.0591038 
-0.934069 0.0595443 
-0.472519 0.0501208 
0.0147638 0.0460683 
-0.941907 0.0406541 
-0.47807 0.0263662 
-0.0027687 0.0288057 
-0.95287 0.0134516 
-0.486556 -0.00403127 
-0.0286105 0.0154309 
-0.967546 -0.0202519 
-0.497216 -0.0321341 
-0.052555 0.00243529 
-0.979952 -0.0413047 
-0.50548 -0.0454555 
-0.0704164 -0.0082778 
-0.990793 -0.0550556 
-0.514534 -0.0614218 
-0.074021 -0.0128838 
-0.995434 -0.0660351 
-0.519197 -0.0722319 
-0.0635458 -0.0072849 
-0.992582 -0.0732505 
-0.520035 -0.0861572 
-0.0492405 0.00898578 
-0.984609 -0.0811018 
-0.51633 -0.0918222 
